mood_label,tf-idf,word
0,0.0023640504034846467,usalove
0,4.148399859860261e-05,u
0,0.0023640504034846467,trumpgot
0,0.0018000810561190873,extra
0,0.0006721423613879683,earli
0,0.0022837099057151033,mr
0,0.0006182856114659582,interview
0,0.0017813153340959407,trump2016
0,0.001685791688028399,makeamericagreatagain
0,0.0016524003207742304,greatwatch
0,0.002455182754643205,wait
0,0.0006634233820725683,becom
0,0.0,presid
0,0.0023640504034846467,trumpamen
0,0.001265269280131041,gop
0,0.002888512029527758,elit
0,0.00010817301402240899,call
0,0.0005849251967086061,reagan
0,0.0016524003207742304,cowboy
0,0.0005389230618576374,b
0,0.001444256014763879,movi
0,0.001444256014763879,actor
0,0.0023640504034846467,dangerousunelect
0,0.0024835318949222424,03
0,0.0012709182299811266,46
0,0.0020082253621294386,209
0,0.0020082253621294386,461
0,0.0023640504034846467,628042297825980417
0,0.0008262001603871152,iphon
0,0.0009096287689588684,domin
0,0.0011698503934172123,social
0,0.0023640504034846467,edglove
0,0.00038096887206450923,fact
0,0.0023640504034846467,boughtbeat
0,0.0006012232964594175,oppon
0,0.0009154901025121468,poll
0,0.0002953614706897134,also
0,0.0010070736151026655,beat
0,0.0006534731395343366,lobbyist
0,0.0005492940615072881,interest
0,0.0009096287689588684,donor
0,0.0023640504034846467,billionlove
0,0.0003986287420426059,truth
0,0.0006873004660601944,tell
0,0.000969334943038091,real
0,0.0023640504034846467,trump2016twitter
0,0.002593150558838045,1000
0,0.0018000810561190873,retweet
0,0.0004907965102084186,5
0,0.0006462232953587273,10
0,0.0023640504034846467,makeamericagreatagainmust
0,0.0006634233820725683,build
0,0.0002817626752584809,wall
0,0.000255093798047741,secur
0,0.00017946686281717394,border
0,0.00201993451081868,save
0,0.0002502858257152592,live
0,0.00021634602804481782,help
0,0.0,make
0,8.254895978235324e-05,america
0,0.0023640504034846467,greatdamn
0,0.00017121480274959137,right
0,0.0023640504034846467,truthw
0,0.0015071235627930196,lie
0,0.0007919147449938085,4
0,3.127228694528587e-05,year
0,0.004016450724258877,trump2016mr
0,0.0015378502430975314,breath
0,0.001444256014763879,fresh
0,0.0003986287420426059,air
0,0.0012709182299811266,career
0,0.0029332158377431855,politician
0,0.0023640504034846467,peoplknow
0,0.001047341287744638,senior
0,0.0008802866673983196,70
0,0.0013830324927788598,shoot
0,0.0016524003207742304,rang
0,0.001444256014763879,weekli
0,0.0001476807353448567,protect
0,0.00019130346836908989,famili
0,0.0023640504034846467,selflife
0,0.00041292620551085056,run
0,0.0010092981808895445,ruin
0,0.0003937372839113501,let
0,0.0008928282931670934,chang
0,0.0020082253621294386,iluvamerica4trump2016
0,0.0023640504034846467,comattack
0,0.0008525314203396565,walker
0,0.0006534731395343366,common
0,0.0015545459267246155,core
0,4.690843041792881e-05,state
0,0.0016524003207742304,grassroot
0,0.000270858697167542,happi
0,0.0023640504034846467,cc
0,0.0023640504034846467,inactkelley
0,0.0018000810561190873,amen
0,0.0023640504034846467,trumpcolleg
0,0.0007772729633623078,student
0,4.127447989117662e-05,never
0,0.0023640504034846467,greatwhoa
0,0.001373097719636217,28
0,0.0020082253621294386,yougov
0,0.0011185362945414208,15
0,0.00010817301402240891,two
0,0.0023640504034846467,wk
0,0.0006518257417207079,ago
0,0.0018000810561190873,outperform
0,0.0007116500827104162,mccain
0,0.0005538037276036602,favor
0,0.001202446592918835,among
0,0.00028856207297409716,vet
0,0.0,great
0,0.004720154634388004,07
0,0.0005691286573519564,26
0,0.002288496199393695,02
0,0.004728100806969293,274
0,0.0016524003207742304,610
0,0.0023640504034846467,625124672229781504
0,0.0016446717314050324,pleas
0,0.0002140185034369892,thing
0,0.001444256014763879,attitud
0,0.0008011538748791933,exactli
0,0.001444256014763879,tip
0,0.0023640504034846467,toe
0,0.000765281394143223,man
0,0.0023640504034846467,tellbig
0,0.0015378502430975314,contributor
0,0.0018815004761276286,anybodi
0,0.0007115535825409013,plan
0,0.0020082253621294386,parenthood
0,0.001133098004717516,boycott
0,0.0016524003207742304,racial
0,0.001444256014763879,profil
0,0.0023640504034846467,macidonald
0,9.682821300948812e-05,stop
0,0.0,peopl
0,0.0012980761682689068,think
0,0.0023640504034846467,happenwatch
0,0.0005103964442216976,appreci
0,0.0005492940615072881,nice
0,6.222599789790391e-05,new
0,0.0023640504034846467,bookgal
0,0.0008790819018141064,long
0,0.0006968203324493087,time
0,0.0008431829234395175,sinc
0,0.000527449141088464,care
0,0.0015378502430975314,abt
0,0.0003356912050342218,disast
0,0.0012361117087535277,bc
0,0.0018192575379177367,clue
0,0.0018815004761276286,afraid
0,0.000674546338751614,other
0,0.0023640504034846467,backmichael
0,0.001047341287744638,cohen
0,0.0020082253621294386,wolf
0,0.0023640504034846467,blitzer
0,0.00022910015535339813,cnn
0,0.0005103964442216976,23
0,0.0020739565295598526,14
0,0.0013442847227759366,53
0,0.0023640504034846467,109
0,0.0023640504034846467,624218128013238272
0,0.000457699239878739,safe
0,0.0006012232964594175,travel
0,8.342860857175305e-05,report
0,0.0008011538748791933,later
0,0.0016524003207742304,ty
0,1.547792995919123e-05,take
0,0.0023640504034846467,backtrump
0,0.0018979039201965616,problem
0,0.00021634602804481782,everyon
0,0.0023640504034846467,makeamericagreatagainmedia
0,0.000977738612581062,attack
0,0.0023640504034846467,jobinform
0,0.00042144792200709977,nbc
0,0.0012709182299811266,apprentic
0,0.0018815004761276286,becam
0,0.001047341287744638,upset
0,0.00046371420859946864,w
0,0.0003986287420426059,less
0,0.0023640504034846467,inclusleft
0,0.0020082253621294386,petrifi
0,0.001464784164019435,els
0,0.0,would
0,0.0023640504034846467,vigortrump
0,3.095585991838246e-05,one
0,0.0,even
0,0.0006012232964594175,consid
0,0.0002453982551042093,agre
0,0.0002817626752584809,immigr
0,0.000618055854376764,situat
0,0.0023640504034846467,honestilove
0,0.0020082253621294386,makeamericagreatagainkick
0,0.000973880895731972,ass
0,0.0020082253621294386,trumpwould
0,0.0012643437660212994,listen
0,0.0002453982551042093,lost
0,0.00026834164695524384,elect
0,0.0005538037276036602,easili
0,0.0001257350960582809,obama
0,0.0023640504034846467,wayso
0,0.00044228225471504556,john
0,0.0023640504034846467,mccaincongrat
0,0.0006915162463894299,gov
0,0.000457699239878739,texa
0,0.0012361117087535277,tx
0,0.0008125760915026261,tough
0,0.001088430973408671,bold
0,0.001133098004717516,stanc
0,0.00015484896276651304,done
0,0.0023640504034846467,perrivia
0,0.0023640504034846467,march2013
0,0.0004833719403790786,jeb
0,7.450789818771599e-05,said
0,0.0002817626752584809,open
0,0.001444256014763879,pathway
0,0.001133098004717516,citizenship
0,0.0006708541173881096,illeg
0,5.982228760572465e-05,campaign
0,0.0023640504034846467,trailair
0,0.0009096287689588684,clown
0,0.000915398479757478,zero
0,0.0007326059320534629,credibl
0,0.0023640504034846467,bushiamaz
0,0.0005592681472707104,press
0,0.00047037511903190714,confer
0,0.001088430973408671,parent
0,0.0008802866673983196,kid
0,0.002551982221108488,06
0,0.0012269912755210465,13
0,0.0011905923927165137,25
0,0.0020082253621294386,395
0,0.0023640504034846467,831
0,0.0023640504034846467,621200878045937664
0,0.0023640504034846467,techpro
0,0.00013124576130378338,way
0,0.0004453288335239852,wors
0,0.0003356912050342218,read
0,0.0023640504034846467,adiosamerica
0,0.0013069462790686731,educ
0,0.0020082253621294386,makeamericagreatagainvia
0,0.001133098004717516,hill
0,0.0007535617813965098,top
0,0.00030562259557059276,nation
0,0.000775177191250547,second
0,0.0008011538748791933,straight
0,0.0023640504034846467,weekget
0,0.0005592681472707104,readi
0,0.000618055854376764,land
0,0.0012965752794190225,charlottesvil
0,0.0003356912050342218,virginia
0,0.0023640504034846467,vineyard
0,0.00047825867092272467,anoth
0,1.0318619972794155e-05,job
0,0.0008262001603871152,produc
0,0.0016524003207742304,develop
0,0.0009096287689588684,bought
0,0.0023640504034846467,amazaqt4u
0,0.0011820252017423233,retir
0,0.0016524003207742304,hurri
0,0.0010279198321281452,11
0,0.0016614111828109806,47
0,0.0023640504034846467,263
0,0.0023640504034846467,643
0,0.0023640504034846467,620914834503278592
0,0.0011820252017423233,pete
0,0.0010092981808895445,rose
0,0.0012965752794190225,basebal
0,0.0007772729633623078,hall
0,0.001047341287744638,fame
0,0.0003456594215933088,paid
0,3.127228694528587e-05,big
0,0.0004967063789844485,price
0,0.000993412757968897,40
0,0.0023640504034846467,1226
0,0.0020082253621294386,1996
0,0.0023640504034846467,620914052374659072
0,0.001444256014763879,huffington
0,0.0005952961963582568,post
0,0.0001429795352500078,first
0,0.00026834164695524384,place
0,0.0016524003207742304,polltrump
0,0.001047341287744638,howev
0,0.002728886306876605,kick
0,0.0023640504034846467,assconvent
0,0.0005389230618576374,center
0,0.0003356912050342218,offici
0,0.0010092981808895445,phoenix
0,0.0009096287689588684,broke
0,0.004095369666734258,code
0,0.00016155582383968182,allow
0,0.0010489232520862232,12
0,0.001133098004717516,15000
0,0.001444256014763879,4000
0,0.0023640504034846467,roomlet
0,0.0001579875597152479,us
0,0.0002371845275136338,includ
0,0.0004907965102084186,alreadi
0,0.001202446592918835,huge
0,0.0018000810561190873,problemvia
0,0.00010817301402240899,hillari
0,0.0005389230618576374,caus
0,0.0003558250413552081,crime
0,0.0012965752794190225,wave
0,0.00036619604100485874,seen
0,0.0013651232222447525,viatrump
0,0.00012841110206219354,keep
0,0.0010092981808895445,throw
0,0.000973880895731972,giant
0,0.0005244616260431115,hand
0,0.0023640504034846467,grenad
0,0.0006915162463894299,amnesti
0,0.0006137956886608012,debat
0,0.0018000810561190873,piss
0,0.0023640504034846467,goplee
0,0.001947761791463944,shop
0,0.0016023077497583865,account
0,0.0023640504034846467,close1
0,0.0006354591149905633,addit
0,0.0007535617813965098,crimin
0,0.0016023077497583865,alien
0,0.0023640504034846467,infecti
0,0.0018000810561190873,diseas
0,0.000618055854376764,brought
0,0.0023640504034846467,usmaci
0,0.0012965752794190225,store
0,0.0003337144342870122,use
0,0.00036619604100485874,turn
0,9.529066281019629e-05,american
0,0.0007044066881462021,00
0,0.000541717394335084,30
0,0.001088430973408671,300
0,0.0020082253621294386,732
0,0.0023640504034846467,618215548598517765
0,0.000754453783397814,web
0,0.000618055854376764,client
0,0.0023640504034846467,shoppc
0,0.0010279198321281452,guy
0,0.0021349502481312482,chicago
0,0.0002371845275136338,still
0,0.0012965752794190225,mourn
0,0.0006721423613879683,loss
0,0.0015378502430975314,marshal
0,0.0006534731395343366,field
0,0.004957200962322691,mediocr
0,0.002888512029527758,maci
0,0.001047341287744638,screw
0,0.0020082253621294386,macivia
0,0.0003937372839113501,world
0,0.0020082253621294386,tribun
0,0.0019356097719470877,donald
0,0.0009096287689588684,sale
0,0.0018000810561190873,jeffrey
0,0.0023640504034846467,kuhnermani
0,0.0008525314203396565,mexican
0,0.0002453982551042093,friend
0,0.000973880895731972,fli
0,0.0007116500827104162,visit
0,0.00019048443603225462,mexico
0,0.001444256014763879,unsaf
0,0.0023640504034846467,borderdone
0,0.0018000810561190873,appar
0,0.0003767808906982549,follow
0,0.0011820252017423233,trend
0,0.0001668572171435061,tri
0,0.0002796340736353552,forc
0,0.0006354591149905633,legisl
0,0.0006182856114659582,everi
0,0.0016614111828109806,freedom
0,0.0023640504034846467,donewatch
0,0.0019604194186030096,ye
0,0.0006534731395343366,mayb
0,0.0012361117087535277,bit
0,0.0023640504034846467,kinder
0,0.0023640504034846467,factterribl
0,0.0002976480981791284,governor
0,0.000973880895731972,ny
0,0.0002976480981791284,worst
0,0.0012361117087535277,swamp
0,0.0023640504034846467,ranapolog
0,0.00021330361599674835,yet
0,0.0023640504034846467,donaldlove
0,0.0023640504034846467,trumpworri
0,0.001047341287744638,clearli
0,0.0023640504034846467,adiosamericaappeal
0,0.0008525314203396565,fighter
0,0.00017946686281717394,republican
0,0.0016524003207742304,surrend
0,0.0023640504034846467,monkeymake
0,0.0007772729633623078,insid
0,0.0008011538748791933,realiti
0,0.0023640504034846467,trumpsadli
0,0.00036619604100485874,longer
0,0.00014088133762924044,7
0,0.0011382573147039128,monday
0,0.0006634233820725683,law
0,0.0016524003207742304,prohibit
0,0.0023640504034846467,lovestun
0,0.001133098004717516,rove
0,0.0008802866673983196,suggest
0,0.0005389230618576374,repeal
0,0.0012361117087535277,2a
0,0.002197817796160389,solv
0,0.0023640504034846467,imowatch
0,0.0006534731395343366,sound
0,0.0020082253621294386,unpatriot
0,0.0023640504034846467,dolt
0,0.0023640504034846467,2016happi
0,0.0005538037276036602,father
0,7.899377985762395e-05,day
0,0.0023640504034846467,fatherbeg
0,0.000457699239878739,tweet
0,0.0003068978443304006,endors
0,0.00020558396642562904,book
0,0.0023640504034846467,launchalmost
0,0.0003436502330300972,major
0,0.0020082253621294386,dealmak
0,0.001444256014763879,bankruptci
0,0.0012965752794190225,tool
0,0.0012965752794190225,icahn
0,0.000754453783397814,black
0,0.0020082253621294386,zell
0,0.0007535617813965098,nobodi
0,0.001550354382501094,went
0,0.0023640504034846467,bankruptstop
0,0.004613550729292594,bankrupt
0,4.148399859860261e-05,mani
0,0.0011820252017423233,corpor
0,0.0006915162463894299,advantag
0,0.0020082253621294386,smarttrump
0,0.001088430973408671,ring
0,0.000915398479757478,someon
0,0.0008262001603871152,necessari
0,0.0003356912050342218,took
0,0.0023640504034846467,reignfool
0,0.0006721423613879683,buy
0,0.0007535617813965098,lose
0,0.000754453783397814,fortun
0,0.0020082253621294386,gravita
0,0.0023640504034846467,diewatch
0,0.0024722234175070554,flight
0,0.0003068978443304006,iowa
0,0.0023640504034846467,forgottenone
0,0.0004453288335239852,hour
0,0.0006182856114659582,announc
0,0.001048923252086223,tower
0,0.0023640504034846467,periscopamercian
0,0.0008262001603871152,impact
0,0.0020082253621294386,stagger
0,0.000973880895731972,influenc
0,0.0005074910901589119,stay
0,0.0001476807353448567,true
0,0.0016524003207742304,savvi
0,0.0023640504034846467,bizman
0,0.0005389230618576374,29
0,0.0006534731395343366,36
0,0.0023640504034846467,610710697140441088
0,0.002266196009435032,shock
0,0.0023640504034846467,trump4presidtoday
0,0.00013124576130378338,news
0,0.0023640504034846467,trump4presidgo
0,0.001047341287744638,em
0,0.0003767808906982549,enough
0,0.0016524003207742304,pc
0,0.0033048006415484607,crap
0,0.0006913188431866177,actual
0,0.0008845645094300911,fix
0,0.0020082253621294386,problemwait
0,0.00031631732003276026,6
0,0.002593150558838045,disappoint
0,0.0023640504034846467,tunetexan
0,0.0015378502430975314,rino
0,0.0012361117087535277,damn
0,0.0004332495227384646,sure
0,0.0023640504034846467,jebbush2016
0,0.0016524003207742304,texan
0,0.0008929442945373853,leadership
0,0.002822250714191443,04
0,0.0006354591149905633,59
0,0.0007116500827104162,54
0,0.0023640504034846467,609223544833212416
0,0.0007772729633623078,june
0,0.0023640504034846467,16thdonaldtrump
0,0.0016524003207742304,election2016
0,0.0007032655214512853,happen
0,0.0001196445752114493,must
0,0.0018000810561190873,polittrump
0,0.0017605733347966393,turnberri
0,0.001947761791463944,spectacular
0,0.0002371845275136338,home
0,0.000618055854376764,four
0,0.0003558250413552081,greatest
0,0.0010092981808895445,championship
0,0.0023640504034846467,timevia
0,0.0005849251967086061,hampshir
0,0.0020082253621294386,tier
0,0.0023640504034846467,statuau
0,0.0012275913773216024,anyon
0,0.0033048006415484607,destin
0,0.0011820252017423233,90
0,0.0018000810561190873,120
0,0.0023640504034846467,607700233011757056
0,0.0008802866673983196,anyway
0,0.0023640504034846467,truesalamand
0,0.0012361117087535277,type
0,0.00036619604100485874,usa
0,0.0023640504034846467,toprefresh
0,0.0012709182299811266,view
0,0.00042144792200709977,commun
0,0.000973880895731972,organ
0,0.0023640504034846467,imofortun
0,0.0020082253621294386,quarterback
0,0.00018309802050242937,play
0,0.000270858697167542,hit
0,0.0008525314203396565,often
0,0.0013069462790686731,tom
0,0.0023640504034846467,bradispa
0,0.0005849251967086061,offer
0,0.0020082253621294386,uniqu
0,0.0012361117087535277,treatment
0,0.0011820252017423233,tradit
0,0.0023640504034846467,hawaiian
0,0.0023640504034846467,botan
0,0.0015378502430975314,heal
0,0.0023640504034846467,techniqurephras
0,0.0008011538748791933,quot
0,0.0009407502380638143,al
0,0.0015378502430975314,davi
0,0.0023640504034846467,justrunbabi
0,0.00014088133762924044,2
0,0.0023640504034846467,greatkillhater
0,0.0009667438807581572,loser
0,0.0008011538748791933,unlik
0,0.000973880895731972,dopey
0,0.001133098004717516,jon
0,0.0013651232222447525,stewart
0,0.0003356912050342218,phoni
0,2.095584934304682e-05,last
0,0.0006713824100684436,name
0,0.0023640504034846467,nevericymi
0,0.0011958862261278178,via
0,0.001047341287744638,editori
0,0.0008525314203396565,board
0,0.0018000810561190873,gem
0,0.0023640504034846467,bronxcommon
0,0.0005244616260431115,feder
0,0.0020082253621294386,takeov
0,0.0006721423613879683,school
0,0.0020082253621294386,curriculum
0,0.0005389230618576374,depart
0,0.0023640504034846467,disband
0,0.0007772729633623078,expand
0,0.000618055854376764,local
0,0.0023640504034846467,educget
0,0.0004833719403790786,face
0,0.0018000810561190873,spa
0,0.0023640504034846467,ren
0,0.0005849251967086061,e
0,0.0023640504034846467,libuttiwatch
0,0.0023640504034846467,trumpruntrump
0,0.0023640504034846467,track1
0,0.0004266072319934967,lead
0,0.0024722234175070554,candidaci
0,0.0012643437660212994,mess
0,0.00042144792200709977,19
0,0.0014901191369533456,22
0,0.0011076074552073204,32
0,0.0023640504034846467,603747361630846976
0,0.0023640504034846467,gretamr
0,0.0006012232964594175,spirit
0,0.0023640504034846467,brokenint
0,0.0002371845275136338,discuss
0,0.0018000810561190873,persecut
0,0.000754453783397814,christian
0,0.0004833719403790786,middl
0,0.0006534731395343366,east
0,0.0012361117087535277,religi
0,0.000973880895731972,liberti
0,0.0023640504034846467,freedomget
0,7.818071736321468e-05,back
0,0.0023640504034846467,assdebt
0,0.000973880895731972,financ
0,0.0008532144639869934,china
0,0.00020558396642562904,militari
0,0.0004967063789844485,hold
0,0.0008011538748791933,card
0,0.0023640504034846467,greatshield
0,0.0010092981808895445,proof
0,9.565173418454494e-05,hard
0,0.00010477924671523408,work
0,0.001133098004717516,dedic
0,0.000618055854376764,accomplish
0,0.0003558250413552081,biggest
0,0.0020082253621294386,dreamdonald
0,0.00043269205608963563,could
0,0.00028856207297409716,around
0,0.0008664990454769291,21
0,0.00022910015535339813,50
0,0.0023640504034846467,599693412539863040
0,0.0023640504034846467,txpurpl
0,0.0018000810561190873,hulton
0,0.0003986287420426059,miss
0,0.0023640504034846467,apprenticneed
0,0.0020082253621294386,trump2016entrepreneur
0,0.0009096287689588684,solut
0,0.0003096979255330261,give
0,0.0023640504034846467,resultsue
0,0.0023640504034846467,trumpvlogtom
0,0.0008525314203396565,bradi
0,0.000255093798047741,next
0,0.0007116500827104162,super
0,0.001133098004717516,bowl
0,0.0023640504034846467,coolsc
0,0.001236111708753528,summit
0,0.00022114112735752278,full
0,0.0001686365846879035,speech
0,0.0023640504034846467,djtvia
0,0.0006518257417207079,fast
0,0.002921642687195916,track
0,0.0003091428057329791,trade
0,0.0023640504034846467,authormedia
0,0.0023640504034846467,authorgreat
0,0.00025374554507945595,morn
0,0.0006721423613879683,saw
0,0.000754453783397814,piec
0,0.0023640504034846467,worktbt
0,0.0023640504034846467,friendobama
0,0.0023640504034846467,isnt
0,0.0003456594215933088,abl
0,0.001133098004717516,baltimor
0,0.00036619604100485874,issu
0,0.00032591287086035397,chanc
0,0.001444256014763879,opec
0,0.0007326059320534629,abus
0,0.00015457140286648954,ask
0,0.0018000810561190873,108
0,0.0023640504034846467,596305482756788225
0,0.0012965752794190225,collect
0,0.0006534731395343366,hotel
0,0.0018000810561190873,dubai
0,0.0018000810561190873,abu
0,0.0020082253621294386,dhabi
0,0.0023640504034846467,doha
0,0.0023640504034846467,ksa
0,0.0023640504034846467,ahic2015run
0,0.00026851137650633124,unit
0,0.0023640504034846467,statepleas
0,0.0007326059320534629,experi
0,0.00024201471614072892,put
0,0.0023640504034846467,truewant
0,0.0012361117087535277,forgot
0,0.0023640504034846467,fixtheusaspa
0,0.0005538037276036602,write
0,0.0023640504034846467,gotmilksave
0,0.0023640504034846467,stupditi
0,0.0023640504034846467,bettor
0,0.0023640504034846467,2016pleas
0,0.0020082253621294386,countrirepublican
0,0.000270858697167542,gener
0,0.0006721423613879683,achiev
0,0.001236111708753528,dream
0,0.001202446592918835,39
0,0.001444256014763879,69
0,0.0023640504034846467,595024899636342784
0,0.0020082253621294386,unif
0,0.0007772729633623078,direct
0,0.0020082253621294386,runtrump
0,8.950379216877708e-05,best
0,0.0010207928884433952,golf
0,0.0023640504034846467,graphit
0,0.00036619604100485874,everyth
0,0.0007326059320534629,1st
0,0.001048923252086223,class
0,0.0007772729633623078,57
0,0.0023640504034846467,594619359584129025
0,0.0023640504034846467,bridgeston
0,0.00016155582383968182,3
0,0.002176861946817342,ur
0,0.0011820252017423233,nj
0,0.0020415857768867904,cours
0,0.0018000810561190873,demo
0,0.000337273169375807,week
0,0.0023640504034846467,greathi
0,0.0020082253621294386,spare
0,0.0002796340736353552,thought
0,0.0004266072319934967,littl
0,0.0002976480981791284,old
0,0.0012361117087535277,hair
0,0.0003986287420426059,wish
0,0.0020082253621294386,greatint
0,0.0023640504034846467,whcd
0,0.0023640504034846467,timet
0,0.0023640504034846467,greatyep
0,0.0005691286573519564,gun
0,0.0033048006415484607,outlaw
0,0.0023640504034846467,guncome
0,0.0007326059320534629,sc
0,0.0002796340736353552,event
0,0.0023640504034846467,betterdrive
0,0.001444256014763879,thru
0,0.0002976480981791284,citi
0,0.001133098004717516,brand
0,0.0023640504034846467,lifetake
0,0.0006713824100684436,anyth
0,0.0008802866673983196,rapidli
0,0.0006915162463894299,manufactur
0,0.0023640504034846467,etclove
0,0.000973880895731972,propos
0,0.001444256014763879,ailsa
0,0.0020082253621294386,fantastdonald
0,0.0023640504034846467,happen2nd
0,0.0008262001603871152,trip
0,0.0002622308130215558,sign
0,0.0023640504034846467,towersay
0,0.0007116500827104162,sens
0,0.00021330361599674835,lot
0,0.0004453288335239852,especi
0,0.001444256014763879,dare
0,0.0023640504034846467,raismr
0,0.0020082253621294386,watchwait
0,0.0016524003207742304,til
0,0.0007326059320534629,enter
0,0.00025374554507945595,race
0,0.0011820252017423233,till
0,0.0023640504034846467,beatensaw
0,0.0010778461237152747,video
0,0.0020082253621294386,watchcongratul
0,0.00047037511903190714,congress
0,0.0006326346400655205,negoti
0,0.0023640504034846467,timetogettoughwork
0,0.0008011538748791933,dog
0,0.0001686365846879035,washington
0,0.0023640504034846467,trump2016u
0,0.000775177191250547,r
0,0.0011382573147039128,execut
0,0.0016524003207742304,branch
0,0.0005538037276036602,chief
0,0.0023640504034846467,runview
0,0.0015378502430975314,stun
0,0.0023640504034846467,spectacularcountri
0,0.0023640504034846467,greathater
0,0.0008525314203396565,sorri
0,0.0002622308130215558,compani
0,0.001047341287744638,employ
0,0.0023640504034846467,peoplget
0,0.0023640504034846467,argument
0,0.000618055854376764,counti
0,0.0001429795352500078,better
0,0.0005103964442216976,09
0,0.0023640504034846467,588991075806765056
0,0.0023640504034846467,downhil
0,0.00044228225471504556,9
0,0.0023640504034846467,100ivanka
0,0.0023640504034846467,cutest
0,0.0009096287689588684,daughter
0,0.00013417082347762192,histori
0,0.0023640504034846467,elegantclassi
0,0.0023640504034846467,adorvia
0,0.00047037511903190714,patriot
0,0.0023640504034846467,americaint
0,0.0018000810561190873,simplifi
0,0.00016155582383968182,tax
0,0.0006012232964594175,incompet
0,0.0006518257417207079,iran
0,0.0023640504034846467,greataction
0,0.0006012232964594175,inspir
0,0.0023640504034846467,quinci
0,0.0023640504034846467,adamwatch
0,0.0015378502430975314,neil
0,0.0023640504034846467,cavuto
0,0.0016524003207742304,fiscal
0,0.0002976480981791284,polici
0,0.0005389230618576374,51
0,0.000618055854376764,58
0,0.00021330361599674835,8
0,0.0013442847227759366,37
0,0.0023640504034846467,588550371754307584
0,0.001133098004717516,balanc
0,0.0012965752794190225,pleasur
0,0.0004967063789844485,instead
0,0.0023640504034846467,pleasurgreat
0,0.0030757004861950627,myrtl
0,0.0015545459267246155,beach
0,0.0012361117087535277,charleston
0,0.0003558250413552081,past
0,0.00047037511903190714,saturday
0,9.565173418454494e-05,forward
0,0.0023640504034846467,soonprofession
0,0.000754453783397814,liar
0,0.0009667438807581572,cruz
0,0.0023640504034846467,attentcountri
0,0.0004453288335239852,desper
0,0.0006915162463894299,41
0,0.0020082253621294386,115
0,0.0023640504034846467,587803130433241088
0,0.0006012232964594175,seriou
0,0.0002953614706897134,bring
0,0.0016524003207742304,digniti
0,0.0023640504034846467,feelye
0,0.0009096287689588684,sick
0,0.0020082253621294386,politicianneed
0,0.000270858697167542,move
0,0.0003986287420426059,24
0,0.0023640504034846467,587588589552279552
0,0.00024201471614072892,show
0,0.0023640504034846467,waithungri
0,0.0005691286573519564,expect
0,0.0009407502380638143,competit
0,0.0023640504034846467,trump2016vs
0,0.001508907566795628,awesom
0,0.0023640504034846467,agrevs
0,0.0023640504034846467,debatthink
